27628,10763552.140000015
27333,6815737.549999993
49770,5640869.36999999
31603,4362101.279999995
29565,4205713.859999993
29320,4135893.449999996
29485,4042636.53
27248,3917986.6299999924
21629,3456869.1199999982
38176,3354591.5699999947
31228,3064835.239999995
48499,2947147.7499999963
38459,2383067.2699999996
31638,2367162.829999999
38474,2082622.7499999995
38442,1694522.1100000008
21755,1247936.0799999991
29488,1238127.7999999993
38542,985309.3699999999
38124,643663.2200000001
