postcode,nitrate
49770,201.0
38459,159.0
27628,139.5
31603,126.3688888888889
29488,107.888
31228,106.33333333333333
38542,106.16666666666667
21755,104.0
31234,103.84
27248,101.8
27245,100.77133333333335
31638,97.5
48499,97.5
29565,97.40000000000002
38474,95.2
38176,94.01666666666667
21629,92.0
31303,85.69818181818184
27232,84.92111111111109
29386,84.79166666666666
21640,83.46666666666667
49843,82.53285714285714
27252,81.05333333333333
30982,80.86666666666667
27386,79.84
27721,79.7
21258,79.0
38120,77.5
21717,77.48
21702,76.1
29348,73.76666666666667
31558,73.376
27333,73.06666666666666
38465,73.0
49681,72.7
49577,72.07
21643,70.89999999999999
38124,70.8
26605,70.43333333333334
49176,70.38
31608,70.0
31275,68.63333333333334
26219,67.6475
27308,66.84
27239,66.66444444444444
31226,66.4
31789,65.3
37620,64.2
38368,64.2
27383,64.18714285714286
27624,64.15
29614,63.243333333333325
31595,63.22
27211,60.772222222222254
26655,60.20800000000004
49401,59.7825
38179,59.76666666666667
21220,59.0
27243,58.739999999999995
29367,57.5
26197,56.86545454545456
30559,56.199999999999996
31028,55.333333333333336
31180,55.333333333333336
21769,54.813333333333354
38690,54.12857142857143
49429,53.47266666666666
26180,53.22
21649,53.0875
27259,52.22
26835,52.086024096385536
29320,51.464
29394,51.265
29378,50.51777777777777
49824,50.419259259259285
27389,49.33777777777778
49777,49.303
38165,48.7
30539,48.446666666666665
31035,48.43333333333333
49377,47.149999999999984
21279,45.98333333333334
49661,44.92499999999999
49143,44.81111111111111
27612,44.23333333333333
31860,44.02499999999999
48465,43.93
49696,43.76666666666667
49828,43.714999999999996
31535,42.97242424242425
29303,42.60500000000001
31020,42.510000000000005
49740,42.25076923076923
37130,42.15
29399,41.599999999999994
38442,41.19
31868,40.56666666666667
21644,39.8
30900,39.47833333333333
49191,39.37
28790,38.61000000000001
49847,38.59538461538461
49179,38.473333333333336
21646,38.1
49134,37.96666666666667
27446,37.123333333333335
27404,37.07782608695653
49201,36.5
30938,36.186296296296305
21255,35.9
38324,35.416666666666664
31840,35.364
27432,35.07260869565217
37642,35.0
31311,34.83555555555556
29345,34.80888888888889
31832,34.44166666666667
31621,34.300000000000004
26901,34.22666666666666
38704,34.1
37619,33.65
49688,33.550000000000004
26899,32.55
21369,32.3
49356,31.947333333333333
27478,31.91714285714286
31619,31.649999999999995
26125,31.400000000000002
0,31.294545454545457
38464,31.099999999999998
30966,31.0
21789,30.95
37133,29.55
31613,28.76666666666667
31737,27.89769230769231
27616,27.888888888888886
21391,27.640000000000004
48455,27.299999999999997
29683,27.003999999999998
37197,27.0
37079,26.6
49205,26.5
28857,26.235555555555557
38527,26.100000000000005
37574,26.066666666666666
37581,25.29090909090909
49626,25.231666666666666
31515,25.0
37412,24.899999999999995
49733,24.334999999999997
31749,24.175
49084,24.0
30459,23.725
37434,23.637499999999996
49324,23.6
31061,23.322222222222226
38271,23.0
37539,22.7
48480,22.685555555555553
49751,22.6
27356,22.491666666666664
31171,22.336923076923078
27374,21.887777777777778
29643,21.380000000000003
37176,21.23333333333333
49774,21.149999999999995
49080,21.0
49811,20.471818181818183
29473,20.462222222222223
27476,20.4
37124,19.9775
29456,19.9
37649,19.9
37191,19.61666666666667
49406,18.815833333333334
31246,18.38
49170,18.349999999999998
37181,18.28
27607,18.084166666666665
49448,18.03833333333333
37120,17.91111111111111
28832,17.669999999999998
37127,16.94
27305,16.90222222222222
49419,16.833333333333332
38518,16.761428571428567
27412,16.6575
37431,16.559999999999995
49832,16.531111111111112
38729,16.414285714285715
38104,16.2
26441,16.11428571428571
38723,16.066666666666666
34355,15.9625
48488,15.805714285714286
38154,15.666666666666666
26892,15.5
31167,15.266666666666666
49744,15.1
31135,15.023333333333333
49326,14.91111111111111
30175,14.625
31039,14.6
31079,14.4
38644,14.2
31855,14.15
34346,13.877777777777778
31188,13.556000000000001
29553,13.300000000000002
49451,13.066666666666668
38112,13.023999999999997
26817,12.935555555555554
49328,12.366666666666667
37170,12.213333333333335
38239,11.836
30519,11.58857142857143
26937,11.5
49434,11.465000000000003
27711,11.314444444444446
49838,11.296666666666665
49424,10.831666666666669
31157,10.826666666666666
49219,10.633333333333331
27313,10.54
31812,10.322857142857144
38173,10.2
31089,9.74
29328,9.63
38268,9.3
37635,8.85
38315,8.737647058823528
27367,8.62
49624,8.600000000000003
37136,8.41
49393,8.166666666666666
49413,8.158333333333337
37603,8.085
37075,7.97
49124,7.47909090909091
30926,7.37111111111111
38126,7.08
31073,7.076666666666667
29640,6.849374999999999
29393,6.64
37186,6.64
30880,6.620000000000001
31636,6.419999999999999
37633,6.419999999999999
38707,6.3757142857142854
27798,6.097142857142856
31091,5.76
37632,5.751666666666666
29365,5.533333333333334
37647,5.328
37194,5.31
29633,4.791111111111111
38700,4.580000000000001
31655,4.5775
31099,4.423333333333333
38524,4.369999999999999
37589,4.3420000000000005
37520,4.257142857142857
27336,4.116666666666666
31848,4.06625
37139,3.98
29664,3.925333333333333
26548,3.8800000000000003
38536,3.8716666666666666
31195,3.7600000000000002
49565,3.6285714285714286
37449,3.59
38667,3.54
26629,3.5
21449,3.473333333333334
26845,3.3649999999999993
38159,3.3200000000000003
37691,3.3200000000000003
21385,3.2779999999999996
31632,2.7983333333333333
21217,2.5033333333333334
27777,2.4879999999999995
29587,2.32
26871,2.213333333333333
29690,2.2111111111111117
37639,2.21
21400,2.0533333333333332
26969,1.9899999999999998
49599,1.9433333333333327
26345,1.9344444444444449
26571,1.9166666666666667
26670,1.8599999999999999
38446,1.6333333333333335
38685,1.59
30855,1.55
29396,1.4900000000000002
49593,1.4466666666666665
26939,1.4139999999999995
29362,1.2899999999999998
38304,1.28
31628,1.2666666666666666
27729,1.2166666666666668
27801,1.105
30916,1.1049999999999998
29459,1.058
26465,1.0
29359,0.9700000000000001
27299,0.9166666666666666
31088,0.885
26909,0.8828571428571431
49584,0.8666666666666667
27283,0.8650000000000001
28870,0.842
48531,0.8133333333333334
48527,0.8133333333333334
30890,0.8070000000000002
38312,0.776
38170,0.7266666666666666
28876,0.7133333333333334
26725,0.7000000000000001
29358,0.7
27726,0.6666666666666666
29223,0.6666666666666666
30419,0.6333333333333333
30827,0.6233333333333334
38468,0.6233333333333334
26349,0.616
49835,0.5947058823529413
27327,0.5766666666666667
27339,0.5766666666666667
49716,0.57
26169,0.5261111111111112
29229,0.5
26676,0.49333333333333335
38553,0.48
38554,0.48
38528,0.48
38448,0.48
38539,0.48
49152,0.48
31606,0.4766666666666666
21635,0.45999999999999996
27321,0.45444444444444443
38471,0.4471428571428571
21765,0.44000000000000006
26215,0.44000000000000006
27619,0.44000000000000006
26160,0.44000000000000006
21770,0.44
26340,0.44
26203,0.44
26209,0.44
21683,0.44
21684,0.44
21272,0.44
49757,0.44
26316,0.44
26133,0.44
21706,0.44
21775,0.44
21709,0.44
21787,0.44
26388,0.44
21710,0.44
21720,0.44
21785,0.44
21723,0.44
21726,0.44
49762,0.44
21745,0.44
49767,0.44
26188,0.44
29313,0.44
29361,0.44
30952,0.44
28816,0.44
28865,0.44
29308,0.44
29323,0.44
29331,0.44
29352,0.44
29379,0.44
38551,0.44
29646,0.44
29649,0.44
29693,0.44
29699,0.44
30826,0.44
38470,0.44
27793,0.44
31162,0.44
31547,0.44
31552,0.44
31582,0.44
31592,0.44
31600,0.44
31604,0.44
38229,0.44
31622,0.44
31634,0.44
31637,0.44
31683,0.44
31863,0.44
27804,0.44
49849,0.44
27751,0.44
26935,0.44
27442,0.44
27419,0.44
49453,0.44
27337,0.44
27318,0.44
26903,0.44
26954,0.44
26907,0.44
26919,0.44
48529,0.44
26931,0.44
30659,0.43
30455,0.43
30173,0.4266666666666667
49699,0.4000000000000001
49685,0.4000000000000001
26683,0.4000000000000001
49635,0.4000000000000001
49456,0.39999999999999997
49163,0.39999999999999997
31008,0.38000000000000006
29571,0.3666666666666667
29556,0.3666666666666667
26446,0.36666666666666664
21379,0.36666666666666664
29482,0.3457142857142857
38364,0.32
29494,0.308
21441,0.25
26409,0.2488888888888889
26532,0.22
26632,0.22
26736,0.22
26810,0.22
26487,0.22
26826,0.22
26831,0.22
29484,0.22
26529,0.22
26506,0.22
26624,0.22
26759,0.22
29439,0.22
26553,0.22
26789,0.22
