postcode,nitrate
49770,174.33333333333334
38459,168.0
27628,139.8
38124,128.0
31603,121.14666666666669
38176,112.8
21755,112.0
27248,111.0
31228,110.33333333333333
31234,109.6
26835,106.08714285714284
38474,102.0
29565,99.7
27721,95.23333333333333
29649,93.08125
29485,92.96666666666665
21629,89.2
31638,88.53333333333335
21640,88.5
21702,85.9
38542,85.40833333333335
30982,84.06666666666668
48499,82.33333333333333
38120,81.89999999999999
27239,80.83777777777777
29348,80.78
38465,79.2
27333,77.46666666666665
21258,76.6
27383,75.85238095238095
29386,75.80833333333332
26605,75.46666666666665
38442,74.576
27386,74.0411111111111
31608,72.0
31789,71.94999999999999
49843,71.22045454545454
29488,71.22
21643,71.06666666666666
31303,70.92727272727275
27243,68.95777777777778
27252,67.72
26219,67.02500000000003
29320,66.848
31595,66.72
31036,66.4
27245,65.21166666666669
21435,63.8
31226,63.76666666666667
49696,63.36
31275,62.05000000000001
37620,62.0
38228,61.96666666666667
27389,61.30444444444444
49577,60.522000000000006
49176,58.11666666666667
29367,57.5
38179,57.5
21717,57.14666666666667
31180,56.333333333333336
30559,56.1
26197,56.001666666666665
49777,55.46299999999999
49740,55.16571428571428
27232,54.24
31558,53.94166666666666
26655,53.41333333333338
38259,53.1
30900,52.81363636363637
29614,52.604166666666664
29378,52.25206896551724
27259,51.23666666666666
49401,50.83000000000001
49429,50.715333333333334
27305,50.37444444444444
49134,49.94
31515,49.1
38704,48.7
49824,47.7866666666667
27404,47.77157894736842
49191,47.25
26125,46.5
27308,46.28333333333334
27211,46.21333333333334
21649,46.081250000000004
31028,45.333333333333336
30539,44.862500000000004
21769,44.60625000000001
48455,44.371428571428574
27612,43.800000000000004
29476,43.8
21220,43.8
49143,43.53333333333333
21646,43.199999999999996
29303,42.752352941176476
27624,42.620000000000005
26901,42.29333333333333
49847,42.06
31035,41.199999999999996
49179,40.894285714285715
21369,40.7
29345,40.47222222222222
37130,40.11666666666667
26180,40.07
27432,39.82470588235294
31868,39.77777777777778
48465,39.73777777777778
29633,39.7025
31613,39.63333333333333
31020,39.01111111111111
21279,38.03866666666668
28790,37.65777777777777
31311,37.635
38543,37.2025
21255,37.2
31860,37.0
37642,37.0
27446,36.93666666666667
49828,36.756249999999994
49084,36.7
38368,35.84
49377,35.70333333333333
29394,35.15
49661,34.87
31535,34.654615384615404
31832,33.903999999999996
49201,33.5
38229,33.42
49681,32.97
31621,32.833333333333336
30938,32.16777777777779
21789,31.7
29643,31.340000000000003
26441,31.06
29399,30.966666666666672
31840,30.829411764705878
30966,30.55
28857,30.246666666666663
37619,29.650000000000002
0,28.686666666666667
49688,28.33666666666667
37574,28.2
37581,28.151
49356,27.885333333333335
37133,27.580000000000002
38324,27.46
31749,27.1625
27374,26.5
49744,26.259999999999998
27616,26.19454545454545
37079,26.1
38464,26.083333333333332
49205,25.833333333333332
31079,25.580000000000002
27607,25.512727272727272
27478,25.509999999999998
26899,25.111666666666665
31737,25.071
27313,24.977777777777774
38165,24.8
49733,24.435555555555556
30459,24.400000000000002
37197,23.9
29683,23.62
27356,23.388333333333335
49751,22.6
37154,22.366666666666664
21376,22.119999999999997
48480,22.053333333333338
49774,22.03333333333333
37191,21.928571428571427
31061,21.775
31171,21.589999999999996
37539,21.52
38104,21.46666666666667
37434,21.3875
49170,21.38461538461538
38271,21.23333333333333
31619,21.23
29456,21.2
38126,20.8
29664,20.68066666666667
49324,20.485
49832,20.36
21391,20.2
29473,20.096666666666668
21644,19.73
49406,19.69666666666667
21218,19.19
37124,19.144444444444446
49811,18.704
37697,18.6
49626,18.249999999999996
27476,17.7
38690,17.6
29553,16.8
37649,16.8
38729,16.7125
37412,16.166666666666668
37176,15.966666666666669
27367,15.723333333333331
31855,15.7
37120,15.616666666666669
26629,15.5
38527,15.5
38385,15.5
38723,15.1075
38239,15.035999999999998
34355,14.9625
37127,14.62
31188,14.447142857142856
48488,14.427499999999998
27711,14.405555555555553
49419,14.133333333333335
37181,14.133333333333333
26817,14.032
27412,13.96
27336,13.719999999999999
49080,13.700000000000001
29328,13.555555555555557
21256,13.465714285714284
49413,13.3125
30916,13.07
37431,12.866666666666667
38315,12.701176470588235
27798,12.699999999999998
31167,12.596666666666664
37170,12.477777777777778
38644,12.0
28832,11.979999999999999
31812,11.97
49326,11.685714285714285
29640,11.130555555555556
31039,10.966666666666667
49624,10.791666666666664
31157,10.661999999999999
30880,10.395999999999997
34346,10.3875
49451,10.2
38112,9.969999999999999
49448,9.858333333333334
26409,9.214545454545453
38518,9.163076923076922
37136,8.85
30175,8.6825
38173,8.6075
30926,8.494285714285715
49124,8.319090909090908
30519,8.0975
49328,7.58
31089,7.453333333333333
49393,7.4381818181818184
37603,7.15125
37186,7.08
38268,7.08
37633,6.64
21271,6.515000000000001
37075,6.420000000000001
37635,6.419999999999999
37632,6.33
31636,6.2
29365,6.193333333333334
49838,5.784166666666665
49599,5.684444444444444
38707,5.54375
38159,5.53
31073,5.445
37589,5.164
37449,5.153333333333333
37647,5.073333333333333
49434,4.873333333333334
37194,4.87
37139,4.87
31091,4.713333333333334
29393,4.6433333333333335
38700,4.43
37586,4.3919999999999995
38154,4.268571428571429
26871,4.10125
31246,3.98
27777,3.9500000000000006
49565,3.8549999999999995
31195,3.84
37520,3.7762499999999997
30855,3.5399999999999996
31848,3.44625
29494,3.2257142857142855
26892,3.14
38524,3.11
38667,3.1
21274,3.0999999999999996
38536,2.986666666666667
29693,2.9566666666666666
31632,2.880000000000001
29690,2.8481818181818186
49219,2.841666666666667
29587,2.676666666666667
27729,2.5433333333333334
26548,2.5
26571,2.5
21385,2.4899999999999998
29396,2.32
21217,2.26
21400,2.118
37639,1.99
26969,1.9899999999999998
31008,1.93
49424,1.8466666666666667
31655,1.775
31099,1.77
26845,1.7674999999999996
27619,1.6616666666666668
27801,1.6483333333333334
38312,1.5500000000000003
38304,1.55
29361,1.5233333333333334
31683,1.4800000000000002
29359,1.4400000000000002
26340,1.432
29229,1.3699999999999999
29358,1.3066666666666666
31863,1.29
21449,1.28
28865,1.24
49685,1.2233333333333334
26345,1.0371428571428574
27726,1.0233333333333332
26465,1.0
21775,0.9812500000000003
26670,0.95
30890,0.885714285714286
31628,0.8833333333333334
30173,0.8833333333333333
26954,0.88
29331,0.8320000000000001
30455,0.8133333333333334
28870,0.7766666666666668
26349,0.7750000000000001
27339,0.66
29313,0.66
37691,0.65
27299,0.6444444444444446
31606,0.6433333333333333
30419,0.63875
49835,0.6319999999999999
30659,0.6224999999999999
27337,0.6133333333333333
27321,0.5900000000000001
28876,0.59
49716,0.5755555555555556
29308,0.5750000000000001
30974,0.57
27804,0.5377777777777779
38446,0.5316666666666666
49152,0.52
26169,0.5182352941176471
38471,0.5175
48529,0.5133333333333333
29646,0.5083333333333333
27283,0.48666666666666664
29459,0.48500000000000004
21423,0.46399999999999997
21436,0.45999999999999996
29594,0.4533333333333333
26160,0.4400000000000001
26446,0.4400000000000001
26725,0.44000000000000006
49456,0.44000000000000006
26831,0.44000000000000006
31088,0.44000000000000006
26939,0.44000000000000006
29323,0.44000000000000006
21726,0.44
38448,0.44
21745,0.44
21723,0.44
38468,0.44
21765,0.44
27751,0.44
21770,0.44
21785,0.44
21787,0.44
38364,0.44
38350,0.44
38470,0.44
26133,0.44
38170,0.44
26188,0.44
26203,0.44
26209,0.44
26215,0.44
21720,0.44
38554,0.44
21710,0.44
21709,0.44
49767,0.44
49762,0.44
49757,0.44
49699,0.44
49635,0.44
49593,0.44
49584,0.44
21368,0.44
49453,0.44
21379,0.44
49163,0.44
21386,0.44
48531,0.44
21441,0.44
48527,0.44
38685,0.44
21635,0.44
26316,0.44
38553,0.44
38551,0.44
38539,0.44
38528,0.44
21683,0.44
21684,0.44
21706,0.44
31637,0.44
31592,0.44
31634,0.44
26388,0.44
26919,0.44
26931,0.44
26935,0.44
26937,0.44
29699,0.44
29578,0.44
29574,0.44
29571,0.44
29556,0.44
29549,0.44
29525,0.44
29491,0.44
27318,0.44
27327,0.44
29484,0.44
29482,0.44
29481,0.44
29475,0.44
29468,0.44
29439,0.44
29379,0.44
29362,0.44
29352,0.44
27419,0.44
27442,0.44
29223,0.44
28816,0.44
26909,0.44
26907,0.44
26903,0.44
31552,0.44
31622,0.44
31604,0.44
26487,0.44
26506,0.44
26529,0.44
26532,0.44
31600,0.44
26553,0.44
27793,0.44
31582,0.44
26607,0.44
26624,0.44
26632,0.44
30826,0.44
31547,0.44
31162,0.44
26676,0.44
26683,0.44
26736,0.44
26759,0.44
26789,0.44
26802,0.44
26810,0.44
26826,0.44
30952,0.44
30827,0.44
49849,0.44
