postcode,nitrate
49770,212.33333333333334
27628,167.0
31228,146.0
38459,137.0
31603,127.14666666666669
27245,118.8509090909091
21755,111.66666666666667
31234,107.71428571428571
27386,106.64444444444445
38176,106.28
29488,105.08800000000001
21629,102.0
48499,102.0
21258,97.89999999999999
30982,97.4
29485,97.4
21640,97.375
38442,97.33333333333333
49681,93.03333333333335
27333,93.0
27252,91.22
49401,88.951
27248,88.5
31638,88.5
21769,87.08947368421053
21702,85.0
27232,84.70666666666666
38124,84.10000000000001
29565,81.89999999999999
38474,81.89999999999999
26605,78.3
38120,77.5
49843,76.91444444444444
49577,74.05714285714285
27721,73.06666666666666
29386,72.84545454545456
21643,71.0
38542,70.83333333333333
38704,70.8
38690,70.38000000000001
49847,69.33333333333333
31608,68.4
26197,67.37272727272729
31515,66.4
27389,64.42666666666668
27243,64.34666666666668
26180,64.22
31226,64.2
21717,62.951428571428565
27612,62.83333333333332
21220,62.0
29320,61.343333333333334
27383,61.12142857142857
38368,59.76666666666667
31558,59.715
49377,59.7
31789,59.45
49824,58.86130434782613
30559,58.199999999999996
27259,58.120000000000005
27239,58.02000000000001
29367,57.53333333333333
29378,57.11999999999999
27624,54.949999999999996
49176,54.800000000000004
30539,54.154444444444444
49696,54.07142857142857
31180,53.75
37620,53.13333333333333
38179,53.1
38165,53.1
21649,53.02
21435,51.11
29614,50.890833333333326
27404,50.823600000000006
31303,50.626666666666665
49429,50.07785714285715
27211,49.94333333333333
29348,49.86222222222222
49134,49.0
49777,48.851
27432,47.565714285714286
29303,47.01222222222222
29394,46.61
27308,45.833333333333336
31595,44.636
38464,44.3
49191,44.25
26835,43.969473684210556
31535,43.747499999999995
21644,43.4
26899,42.980000000000004
31020,42.72857142857142
49661,42.399999999999984
31619,42.08
49143,41.2
21279,41.14363636363637
49688,41.050000000000004
31868,39.53333333333333
49201,39.5
37130,39.12
26125,38.56666666666667
26219,38.050000000000004
21646,37.83333333333333
31311,37.31333333333333
37642,36.7
38324,36.5
30938,34.83888888888889
29399,34.766666666666666
37154,34.58
21789,34.5
49419,34.1
49811,33.838
30966,33.552
26909,33.455
49179,33.2
49356,33.152
38527,32.800000000000004
21255,32.56666666666667
27446,32.367777777777796
27356,32.055
48455,32.03125
27616,31.999999999999996
31860,31.433333333333334
27476,31.4
37619,31.200000000000003
31613,31.0
49740,30.919999999999998
31621,30.5
37124,30.22857142857143
31840,30.11333333333334
31832,29.904999999999998
37133,29.785714285714285
21369,29.7
37197,29.7
31737,29.65714285714285
27305,28.875999999999998
49744,28.827272727272724
49733,28.586153846153838
21391,28.582857142857144
37079,28.566666666666666
49828,28.537142857142857
49451,27.233333333333334
26655,26.984444444444442
26901,26.885714285714283
0,26.750769230769247
37574,26.600000000000005
26892,26.525000000000002
48465,25.83
49170,25.628571428571433
31275,25.2
49626,24.779999999999998
49205,24.333333333333332
49751,24.099999999999998
38271,23.900000000000002
37649,23.9
27478,23.51
49084,23.433333333333337
31749,23.266666666666666
21271,23.066666666666666
37539,22.566666666666666
30900,22.426666666666666
37434,22.21
21449,22.1
29345,22.066666666666663
31157,21.7
31171,21.376
29683,21.121666666666666
29664,21.040000000000003
29643,20.991666666666664
30926,20.959999999999997
48480,20.88875
37176,20.625
28857,20.526666666666667
37191,20.428571428571427
27374,20.311111111111114
29328,20.177777777777777
49324,20.115000000000002
37127,20.099999999999998
29473,19.88444444444444
26441,19.790000000000003
28790,19.747777777777777
49832,19.493333333333332
49774,19.25
38729,18.916666666666668
27607,18.45307692307692
49406,18.03
28832,17.926666666666666
49326,17.8
29456,17.7
26817,17.64
37697,17.3
37120,17.283333333333335
49838,17.213333333333335
38723,17.136363636363637
48488,16.768888888888895
38518,16.02333333333333
30175,16.0
34355,15.266666666666666
27313,15.135555555555552
37431,15.1
27412,14.9025
37581,14.766666666666666
49393,14.475
31135,14.0
31855,13.950000000000001
31188,13.49
37181,13.450000000000001
31039,13.4
49328,13.300000000000002
31089,13.100000000000001
21256,12.915000000000001
49219,12.9
27711,12.853333333333332
