postcode,nitrate
38459,190.33333333333334
49770,176.33333333333334
38176,131.66666666666666
29320,130.5
31228,128.33333333333334
38542,128.25
27248,128.0
27628,126.0
38124,124.0
31638,117.66666666666667
29485,115.0
27333,115.0
38442,113.17600000000002
31603,111.91111111111111
21629,111.0
29488,108.08000000000001
21755,108.0
21644,104.0
38474,102.0
29565,99.7
48499,91.46666666666665
29649,89.64666666666669
21258,89.4
38120,88.5
27721,88.5
49847,87.10857142857142
27239,83.532
21702,81.7
26835,81.33333333333333
21640,80.6
26219,79.83142857142859
31234,78.38000000000001
29386,78.25000000000001
49843,76.9380487804878
27432,75.92727272727274
31608,75.8
27232,75.35000000000001
21435,74.576
21717,74.54222222222222
29348,73.95
38465,73.28
31789,73.05000000000001
27252,71.53333333333333
27386,69.61333333333333
21646,68.60000000000001
27243,66.61333333333333
29367,66.475
38704,66.4
37620,66.4
26197,64.86000000000001
49696,63.775000000000006
49401,63.38666666666668
27624,63.25
31595,63.22
38543,62.90222222222222
49824,62.416071428571456
49176,62.400000000000006
31303,62.07666666666668
30982,62.0
31621,61.23333333333333
27245,59.823333333333345
49429,58.55733333333332
29614,57.92888888888889
29303,57.69000000000001
31613,57.53333333333333
27404,57.480000000000004
49777,57.435
27259,56.669999999999995
38229,55.996
29633,55.792500000000004
38259,55.300000000000004
38104,54.46666666666667
29378,53.52035714285715
49681,53.13666666666666
30559,53.1
31028,53.1
31036,53.1
38228,53.1
26655,52.91333333333338
48455,52.392500000000005
27308,52.06666666666666
27383,51.06857142857144
26605,50.9
49740,50.610769230769236
49577,50.44666666666667
31226,48.7
49134,48.666666666666664
49179,48.47
49744,48.36
29399,47.114285714285714
31558,46.72
26180,46.676
49143,44.875
38690,44.31666666666667
31868,43.64285714285715
49191,43.0
27313,42.75428571428571
29699,42.65599999999999
37130,42.48333333333333
31180,42.05
27305,40.71333333333334
26441,40.6825
26901,39.07111111111111
30539,38.8525
29345,38.51333333333333
38324,37.73076923076923
30938,37.26892857142859
37154,36.7
21255,36.7
31311,36.468888888888884
28857,36.33555555555555
37642,36.3
21789,35.5
48465,35.457142857142856
27211,35.39666666666666
27389,35.195
21649,35.097142857142856
49661,34.98
21769,34.97684210526318
21279,34.25090909090909
31860,33.809999999999995
31035,33.6
49828,33.40125
30900,33.336363636363636
26125,33.199999999999996
38368,32.63666666666667
29394,32.57666666666667
31515,32.3
0,32.25818181818182
38179,32.1
38448,32.036
37619,31.616666666666664
29640,31.48
30966,31.433333333333337
27798,31.282222222222224
49733,31.175
31535,31.094210526315806
49201,30.5
38165,30.5
31275,30.199999999999992
31840,29.513125
27446,29.33
49688,29.103333333333335
31749,28.799999999999997
49774,28.316666666666666
49356,28.05466666666667
31246,27.900000000000002
37079,27.4
49205,27.333333333333332
37133,27.316666666666666
31832,26.77
27356,26.345
31061,26.150000000000002
21220,26.1
48480,25.639444444444447
37574,25.600000000000005
37434,25.524999999999995
38271,25.0
31020,24.955555555555556
27616,24.914
49084,24.8
27478,24.413333333333338
37197,24.3
31737,24.275555555555556
31619,24.228333333333335
37124,23.925
31135,23.9
49406,23.57166666666667
31079,23.450000000000003
49324,23.424999999999997
30459,23.233333333333334
37191,23.083333333333332
27476,23.0
29473,22.5
49170,22.25384615384615
48488,21.759999999999998
21376,21.669999999999998
29553,21.2
29643,20.955000000000002
49811,20.651000000000003
49326,20.349999999999998
21391,20.1875
37697,19.5
27607,19.383999999999997
21369,19.233333333333334
29664,19.076
38518,19.016874999999995
29456,19.0
37649,18.900000000000002
49626,18.459999999999997
37581,18.455555555555556
49751,18.133333333333333
37176,17.900000000000002
37412,17.9
21272,17.874285714285712
37120,17.8
30916,17.624000000000002
21218,17.6
38729,17.509999999999998
38527,17.300000000000004
34355,17.1125
37539,17.0
27412,16.92
49832,16.89333333333333
37127,16.883333333333333
26817,16.292
49124,16.094444444444445
37431,15.820000000000002
49451,15.5
26629,15.5
38723,15.415000000000001
27711,15.36
38464,15.080000000000002
29328,14.89333333333333
38644,14.6
31855,14.4
31188,14.4
37181,13.783333333333333
30175,13.7
34346,13.4
49624,13.346666666666664
26899,13.25
31167,12.840000000000002
37603,12.419999999999998
31089,12.4
38385,12.17
31171,12.100000000000001
37170,12.028888888888888
49448,11.638333333333335
38239,11.456
37136,11.1
30926,11.06
27367,10.935999999999998
49419,10.623333333333333
31636,10.613333333333335
31812,10.022857142857143
38315,9.74
49080,9.723333333333334
49393,9.354999999999999
21274,9.095999999999998
31039,8.963333333333333
38173,8.8
38112,8.753333333333332
29365,8.63
26409,8.629999999999997
30880,8.62
49377,8.069999999999999
30519,8.016
29683,7.979999999999999
37647,7.963333333333334
37635,7.883333333333333
37186,7.53
31099,7.08
26345,6.979999999999998
27612,6.923333333333333
38154,6.827777777777778
49413,6.804999999999999
49328,6.58
27777,6.414999999999999
37632,6.278
49599,6.274444444444444
37075,6.1933333333333325
38159,5.973333333333333
38551,5.970000000000001
38707,5.91625
31073,5.91
49434,5.874999999999999
26670,5.758000000000001
37194,5.75
37449,5.7
37589,5.346666666666667
37586,5.312
31008,5.31
27336,5.31
49838,5.125833333333332
37139,4.87
31157,4.43
38700,4.413333333333333
31091,4.413333333333333
29476,4.05
29393,3.983333333333333
31195,3.98
38126,3.98
29693,3.76
49565,3.4266666666666663
26892,3.3666666666666667
37520,3.33875
38268,3.3200000000000003
38667,3.1
21400,3.032
31848,2.88625
21449,2.83
26871,2.7733333333333343
29690,2.715555555555556
49219,2.5449999999999995
26548,2.5
38524,2.3728571428571428
29587,2.3700000000000006
29494,2.2328571428571427
26845,2.2125000000000004
37633,2.21
26969,1.9899999999999998
31606,1.9716666666666667
29396,1.8285714285714285
49593,1.8133333333333332
27801,1.78
31655,1.7766666666666666
37691,1.7440000000000002
38536,1.5466666666666669
30855,1.5133333333333334
31683,1.4799999999999998
21385,1.4780000000000002
49456,1.4366666666666665
37639,1.33
38312,1.3250000000000002
29361,1.28
28870,1.236666666666667
26571,1.0
26465,1.0
21217,0.97
26954,0.88
29331,0.86
29574,0.7933333333333333
26349,0.7750000000000001
30890,0.7520000000000002
27374,0.75
49152,0.72
29229,0.71
29359,0.66
29313,0.6433333333333333
31622,0.6433333333333333
29358,0.62
26169,0.5994444444444442
27804,0.5866666666666668
31632,0.5316666666666666
21256,0.53
49835,0.51875
38539,0.48
26340,0.47
29459,0.45600000000000007
26160,0.4400000000000001
26446,0.4400000000000001
26725,0.44000000000000006
26939,0.44000000000000006
21423,0.44000000000000006
29556,0.44000000000000006
38446,0.44000000000000006
26831,0.44000000000000006
49716,0.44000000000000006
26487,0.44000000000000006
26624,0.44
49757,0.44
21683,0.44
26736,0.44
49762,0.44
49584,0.44
26607,0.44
21635,0.44
