postcode,nitrate
38459,199.0
49770,171.0
27628,127.16666666666667
38442,122.37600000000002
38176,121.8
38124,120.0
31228,120.0
31603,116.87444444444446
27248,115.66666666666667
21755,112.33333333333333
29565,111.0
29485,111.0
31638,111.0
38542,109.75
21629,107.66666666666667
26835,106.08714285714284
48499,104.89999999999999
27333,104.0
38474,93.0
27721,93.0
21258,89.17500000000001
38120,88.5
49847,87.77454545454545
29320,85.64999999999999
29649,85.20875000000001
27305,84.78999999999999
29488,84.22
31608,83.7
27239,79.96
31234,79.34
21640,79.23333333333333
29386,79.13333333333333
21702,77.89999999999999
49843,77.49187500000001
31789,77.45
31303,76.57600000000002
21646,75.3
26605,74.0
29348,73.71666666666667
27243,71.04666666666667
31180,70.6
27232,70.2188888888889
21717,69.69749999999999
49176,69.55
26219,69.43333333333335
30982,68.65
27252,68.25666666666666
38465,68.14
31595,66.72
38259,66.4
37620,66.4
49577,66.39750000000001
21643,65.3
27386,62.913333333333334
49401,62.5018181818182
27245,62.4877777777778
26197,62.09333333333334
27383,61.969545454545454
27404,61.32916666666668
26655,60.08000000000004
38543,59.614999999999995
49429,59.54125
27624,59.06666666666667
38104,58.0
31036,57.6
21435,56.11
49777,56.04200000000001
30559,55.333333333333336
29367,55.300000000000004
49696,53.50000000000001
29378,52.50166666666667
49744,52.0
49134,50.949999999999996
38228,50.9
49824,50.407037037037064
38229,49.316
29614,47.906666666666666
27308,47.824999999999996
31558,47.82
49740,46.9876923076923
31275,46.93333333333334
29394,46.72
48455,46.666666666666664
29303,46.215999999999994
31868,45.74285714285714
31613,45.13333333333333
27259,44.800000000000004
49143,44.22222222222222
21789,43.98333333333333
38690,43.6
37130,43.17142857142858
27432,43.011
27446,42.69714285714286
49191,42.5
26180,42.269999999999996
31226,41.6
21649,41.522499999999994
30539,41.39333333333333
49179,40.308571428571426
21644,40.21333333333334
31621,40.1
21769,40.01894736842105
26125,39.6
29473,38.79714285714285
49828,38.684999999999995
26901,37.73777777777778
29699,37.208333333333336
31028,37.2
38179,37.2
48465,36.885714285714286
30900,36.745
31035,36.7
21255,35.86666666666667
27389,35.777499999999996
27211,35.49111111111111
30966,35.2
29640,35.1475
26441,34.83714285714286
31311,34.472500000000004
21220,34.233333333333334
49448,34.21
29345,34.18666666666667
21279,34.071999999999996
38368,33.641666666666666
37642,33.63333333333333
27313,33.580000000000005
49201,32.5
37619,32.38333333333333
31535,32.11444444444445
38704,31.9
49084,31.9
38527,31.899999999999995
28790,31.424999999999997
38551,31.22
49681,31.103333333333335
49774,30.516666666666666
38165,30.5
31860,30.316666666666663
28857,29.88111111111111
30938,29.755000000000006
29633,29.065454545454546
38324,28.62142857142857
49324,28.387999999999998
49661,27.944999999999997
49356,27.735333333333337
31840,27.645714285714284
27616,27.5
49688,27.416000000000004
31515,27.4
49205,27.333333333333332
37079,27.0
31135,27.0
27478,26.973333333333333
31061,26.9
26629,26.1
