postcode,nitrate
49770,188.33333333333334
38459,159.66666666666666
38124,146.0
27628,122.93333333333334
31603,117.91777777777777
29565,113.0
31228,108.33333333333333
21755,107.0
27248,104.13333333333333
31638,102.0
48499,100.23333333333333
21629,99.7
38176,99.67999999999999
29488,97.19200000000001
38474,95.2
29485,95.2
27721,95.2
29320,90.91666666666667
29649,88.2425
31234,86.78
38120,86.33333333333333
26835,83.90857142857142
27333,81.89999999999999
21640,80.60000000000001
27239,79.62444444444446
31515,79.23333333333333
38542,77.5
21258,77.23333333333333
30982,76.36666666666667
26605,76.03333333333333
38465,74.5
31303,74.37600000000002
29386,74.15833333333335
21435,72.63428571428571
21702,72.60000000000001
49843,71.57926829268293
31608,70.83333333333333
49176,70.71666666666667
27383,70.4521739130435
31789,69.71666666666667
27386,69.5411111111111
29348,69.39888888888889
21717,67.1725
27232,66.77444444444444
38259,66.4
27243,65.78
31595,64.38666666666667
37620,64.2
21646,64.2
49847,63.82692307692308
27252,63.22
27245,62.451666666666675
31226,62.0
38704,62.0
27259,60.98666666666666
49429,60.926
49696,60.675000000000004
48455,59.82857142857142
49577,58.222
49777,58.2175
49134,57.666666666666664
31036,57.6
29476,57.53333333333333
49401,57.08000000000001
27624,56.5
21643,56.20000000000001
27305,56.16222222222222
31558,55.93666666666667
26197,55.460000000000015
38228,55.366666666666674
26125,53.13333333333333
30559,53.1
29367,53.1
38179,53.1
26655,52.83000000000004
38543,52.24
27404,52.06347826086958
38442,51.976
30900,51.55000000000002
29378,51.53096774193549
26180,51.22
29614,51.143333333333324
49740,49.94923076923077
21644,49.6
31275,49.48333333333334
31180,48.5
21649,47.49399999999999
49191,46.62
21769,46.29473684210528
27374,45.699999999999996
49179,45.30285714285715
27389,45.3025
26219,45.29333333333333
38690,44.94888888888889
21255,43.8
30539,43.66888888888889
29303,42.79117647058825
38229,42.696
26901,42.626666666666665
29633,42.126666666666665
28790,41.97333333333333
31613,41.86666666666667
49143,41.23333333333334
48465,41.07111111111111
37130,40.57142857142857
31035,40.5
38324,40.11666666666667
27211,39.83555555555556
31868,39.419999999999995
49824,39.30111111111114
29345,38.78
27313,38.534444444444446
27432,37.67142857142857
31028,37.666666666666664
27446,36.9925
29399,36.43333333333333
21220,36.199999999999996
21279,36.040000000000006
49828,35.9725
27478,35.95428571428572
37642,35.76666666666666
31311,35.4725
31621,35.1
30938,34.258518518518535
31535,34.075128205128216
49084,33.6
27308,33.211111111111116
37412,33.03333333333333
38104,32.3
30966,32.05
29640,31.403333333333332
38165,31.4
29473,31.39111111111111
29394,31.293333333333333
31840,31.23578947368421
49201,31.0
29699,30.77
49356,30.018666666666668
37619,29.920000000000005
31860,29.91111111111111
21789,29.7
38385,29.2
26441,28.593333333333334
28857,28.58
49744,28.35
31832,28.252
49661,28.236666666666665
49733,27.65363636363637
38368,27.561666666666664
49774,27.549999999999997
49205,26.833333333333332
37079,26.6
0,26.486153846153847
29643,26.453333333333333
27356,26.340909090909086
31020,26.208333333333332
49681,26.12
49688,25.886666666666667
37133,25.271428571428572
31737,24.865
31061,24.8
31749,24.6375
27616,24.413333333333334
37197,24.3
37574,23.900000000000002
38271,23.9
48480,23.427222222222223
31079,23.360000000000003
21369,23.2
38464,23.099999999999998
21391,23.00857142857143
49170,22.99230769230769
49406,22.888333333333332
37434,22.8
31135,22.8
49751,22.099999999999998
49448,21.906666666666666
31619,21.801666666666666
49324,21.424999999999997
30459,21.2
37649,20.900000000000002
27612,20.6
37124,20.075
31171,20.00857142857143
37581,19.967777777777776
37154,19.9
26629,19.9
26899,19.823333333333334
29664,19.799333333333333
37191,19.633333333333336
29456,19.575
21218,19.43285714285714
49832,19.337777777777777
21376,19.202857142857138
37697,19.0
49811,18.87272727272727
29553,18.8
49626,18.6
37120,17.983333333333334
27607,17.734545454545454
30916,17.72
49377,17.60333333333333
27476,17.3
37539,17.240000000000002
27798,16.917777777777776
34355,16.9
38729,16.577777777777776
49080,16.166666666666668
37176,16.1
27412,15.996666666666664
31188,15.724
37431,15.65
38239,15.596
26817,15.412
29361,15.403333333333334
38551,15.336000000000002
31855,15.3
38723,14.901666666666669
37127,14.628571428571428
21256,14.558181818181817
48488,14.294999999999998
29328,13.797777777777776
37181,13.641666666666666
38315,13.58705882352941
38644,13.3
27711,13.07888888888889
27367,12.719999999999999
34346,12.498
49624,12.341666666666663
37170,12.22888888888889
31246,12.183333333333332
31812,12.128888888888888
21272,12.012
31167,11.969999999999999
31089,11.766666666666667
49451,11.766666666666666
38518,11.31625
49326,11.257142857142858
30175,10.88
26409,10.014545454545454
49413,9.895833333333334
38173,9.8675
31039,9.65
49124,9.406363636363636
37136,9.3
29683,9.200000000000001
49419,9.08
30880,9.069999999999999
38527,8.409999999999998
28832,8.183333333333334
38268,8.183333333333334
49393,8.08
27336,7.656666666666666
38112,7.419999999999998
37603,7.418749999999999
30926,7.2700000000000005
37635,7.21
31636,7.086666666666667
31157,7.086666666666666
37186,6.64
37632,6.38
49328,6.342222222222222
38159,6.2
29365,6.2
38707,6.196666666666666
37589,5.861428571428571
31073,5.844444444444443
49599,5.81111111111111
37075,5.75
30519,5.744000000000001
37647,5.74
21271,5.536666666666666
37633,5.536666666666666
21274,5.534000000000001
38154,5.321666666666666
37139,5.31
49838,5.147272727272726
37449,5.133333333333334
31848,5.0555555555555545
38667,4.87
31091,4.5633333333333335
38700,4.43
37586,4.3828571428571435
29393,4.203333333333333
31195,3.99
37194,3.98
38126,3.98
49565,3.9752941176470578
26871,3.857142857142858
37639,3.763333333333333
37520,3.751666666666667
29693,3.69
30855,3.546666666666667
21449,3.23
29396,2.9975000000000005
29587,2.92
28870,2.834444444444445
38524,2.77
21385,2.6979999999999995
38685,2.66
29229,2.653333333333333
37691,2.6
27801,2.5316666666666663
26548,2.5
26571,2.5
29690,2.4940000000000007
21217,2.24
29494,2.211428571428571
49434,2.1699999999999995
38536,1.9916666666666665
26345,1.9166666666666663
26845,1.8799999999999997
29358,1.8133333333333335
31655,1.8079999999999998
21400,1.7819999999999996
31632,1.7699999999999998
31863,1.7699999999999996
29359,1.68
26892,1.64
27777,1.5699999999999996
38312,1.5500000000000003
27318,1.5133333333333334
27327,1.5133333333333334
49219,1.4916666666666665
31683,1.4800000000000002
26969,1.4400000000000002
31606,1.2150000000000003
26670,1.215
27729,1.14
26465,1.0
49456,0.9633333333333335
49835,0.8876470588235293
30890,0.885714285714286
26954,0.88
31628,0.88
30173,0.88
26349,0.7750000000000001
26340,0.7366666666666667
27804,0.7355555555555556
27283,0.6966666666666667
26935,0.62
29594,0.62
26169,0.6138888888888887
49593,0.6033333333333334
49716,0.5860000000000001
27299,0.5644444444444445
28865,0.5566666666666666
49685,0.5333333333333333
49453,0.5316666666666666
27726,0.5133333333333333
29223,0.5133333333333333
29331,0.5133333333333333
29308,0.5066666666666667
29459,0.505
29646,0.49833333333333335
49152,0.47
21423,0.46
29556,0.458
48529,0.4533333333333333
26160,0.4400000000000001
26446,0.4400000000000001
21379,0.44000000000000006
26939,0.44000000000000006
26831,0.44000000000000006
21635,0.44000000000000006
29323,0.44000000000000006
38446,0.44000000000000006
26725,0.44000000000000006
49424,0.44000000000000006
21775,0.44
21785,0.44
38364,0.44
21765,0.44
21770,0.44
38350,0.44
21787,0.44
27619,0.44
38304,0.44
38170,0.44
26133,0.44
31637,0.44
21726,0.44
26188,0.44
31634,0.44
26203,0.44
26209,0.44
26215,0.44
26316,0.44
21745,0.44
38539,0.44
21723,0.44
21720,0.44
49767,0.44
49762,0.44
49757,0.44
49699,0.44
49635,0.44
49584,0.44
21368,0.44
49163,0.44
21386,0.44
48531,0.44
48527,0.44
21436,0.44
21441,0.44
38554,0.44
38553,0.44
38528,0.44
38470,0.44
38468,0.44
21684,0.44
38448,0.44
21706,0.44
21709,0.44
21710,0.44
31622,0.44
31582,0.44
26388,0.44
27321,0.44
26919,0.44
26931,0.44
26937,0.44
29578,0.44
29574,0.44
29571,0.44
29549,0.44
29525,0.44
29491,0.44
29484,0.44
29482,0.44
29481,0.44
29475,0.44
29468,0.44
31604,0.44
29439,0.44
27337,0.44
27339,0.44
29379,0.44
29362,0.44
29352,0.44
29313,0.44
27419,0.44
28876,0.44
27442,0.44
28816,0.44
27793,0.44
27751,0.44
26909,0.44
26907,0.44
26903,0.44
30419,0.44
31600,0.44
31592,0.44
26487,0.44
26506,0.44
26529,0.44
26532,0.44
26553,0.44
31552,0.44
31547,0.44
26607,0.44
26624,0.44
31199,0.44
26632,0.44
31162,0.44
31088,0.44
26676,0.44
26683,0.44
26736,0.44
26759,0.44
26789,0.44
26802,0.44
26810,0.44
30952,0.44
26826,0.44
30827,0.44
30826,0.44
30659,0.44
30455,0.44
49849,0.44
38471,0.3525
