postcode,nitrate
21441,0.44
29525,0.44
49453,0.44
21635,0.44
29491,0.44
31162,0.44
26188,0.44
29484,0.44
31547,0.44
26209,0.44
29439,0.44
26683,0.44
26759,0.44
26789,0.44
26802,0.44
26810,0.44
28816,0.44
26826,0.44
31637,0.44
27793,0.44
27751,0.44
27726,0.44
31863,0.44
26903,0.44
27619,0.44
27442,0.44
26919,0.44
26931,0.44
26935,0.44
26937,0.44
27337,0.44
27327,0.44
38470,0.44
27318,0.44
38229,0.44
26203,0.44
26736,0.44
26676,0.44
26506,0.44
30659,0.44
31582,0.44
26316,0.44
31592,0.44
31600,0.44
26388,0.44
31604,0.44
29362,0.44
29352,0.44
26487,0.44
26529,0.44
26532,0.44
31622,0.44
26553,0.44
29323,0.44
26607,0.44
26624,0.44
29223,0.44
26632,0.44
28876,0.44
31634,0.44
38350,0.44
49163,0.39888888888888885
38471,0.38749999999999996
38364,0.38000000000000006
29556,0.36
