postcode,nitrate
49770,181.66666666666666
38459,177.0
38124,146.0
27628,137.83333333333334
29565,120.0
31603,114.70222222222225
38542,112.08333333333333
31228,111.0
27721,106.0
21755,103.66666666666667
38474,102.1
31234,102.0
29485,97.4
26835,94.89357142857139
48499,93.0
49176,92.0
21702,91.2
27248,90.76666666666665
38176,89.52000000000001
31303,88.10909090909094
29386,87.51666666666667
49577,85.835
29488,84.22
31638,84.10000000000001
21640,82.725
31515,82.63333333333333
30982,78.28
38442,77.74000000000001
49843,77.65818181818183
27333,77.5
38120,77.5
27386,76.67500000000001
29320,74.576
38104,73.06666666666666
21258,72.8
21629,72.0
27232,71.99555555555554
29348,71.27777777777777
21643,69.92
26605,69.775
49696,69.22857142857143
31595,69.08999999999999
31608,68.1
21717,67.03999999999999
26655,66.80800000000004
31036,66.4
31789,66.39999999999999
27245,66.06277777777778
27239,65.60000000000001
27383,62.419999999999995
27252,62.22
49681,62.1
37620,62.0
38179,62.0
49429,61.00357142857142
26219,60.96
38551,60.22
27624,59.98333333333333
49824,59.43185185185188
27404,59.38227272727273
38465,57.760000000000005
49401,57.60800000000002
30559,57.6
29367,57.53333333333333
49777,57.37700000000001
31558,57.053333333333335
27243,56.620000000000005
31180,56.0
31028,55.36666666666667
27211,54.81333333333333
29614,53.63818181818181
26197,53.26
38704,53.1
38324,52.1
49134,52.02
21649,51.9875
21769,51.759047619047635
31275,51.70000000000001
38368,51.66799999999999
29378,51.66413793103449
27259,51.63666666666666
31035,50.9
21220,50.0
30539,49.08083333333334
29345,48.06875
27389,47.98111111111111
49191,47.5
49143,46.76666666666666
21435,46.72
49377,46.72
38228,46.5
48455,45.38571428571428
49179,45.37
49828,44.56875000000001
38229,44.413333333333334
38165,44.3
29361,44.04666666666666
30900,43.144999999999996
27612,42.96666666666667
21369,42.3
26180,42.269999999999996
21279,42.10857142857144
31535,40.63842105263159
38259,40.300000000000004
48465,40.29333333333333
28790,40.10111111111111
31311,39.9725
37130,39.25
29399,39.040000000000006
38543,38.9025
29394,38.525
21255,37.86666666666667
38690,37.81714285714286
49847,37.30909090909091
49688,37.24285714285714
26899,37.028
31226,37.0
37642,36.93333333333334
27446,36.41
49201,36.0
31135,35.9
30966,35.779999999999994
26901,35.74666666666667
49744,35.74
31868,35.6
27432,35.246956521739136
21646,34.73333333333334
49740,34.375
27308,34.1
29303,33.99285714285714
31613,33.4
31832,32.989999999999995
27478,32.626666666666665
31860,32.41
37619,31.559999999999995
29683,31.380000000000003
21789,30.799999999999997
31020,30.259999999999998
38464,30.199999999999996
26125,29.633333333333336
31621,29.366666666666664
37079,29.2
27616,29.060833333333324
28857,29.013333333333335
37197,28.8
37574,28.633333333333336
37133,28.439999999999998
21644,28.376666666666665
31737,28.372727272727275
49661,28.25454545454545
31840,27.98153846153846
37154,27.9
29476,27.893333333333334
26441,27.826666666666664
49356,27.438666666666666
21271,26.933333333333334
30459,26.8
31061,26.375
30938,26.0812
49205,25.6875
31619,25.25
31749,24.637500000000003
27476,24.366666666666664
49626,24.060000000000002
37191,24.016666666666666
21391,23.965714285714284
31079,23.9
48480,23.65277777777778
