postcode,nitrate
49770,230.33333333333334
27628,151.83333333333334
48499,151.0
38124,142.0
38459,142.0
31228,133.0
31603,128.3688888888889
27245,121.83875
30982,113.0
27386,112.78888888888889
31515,110.76666666666667
38176,110.73333333333333
29485,106.0
21755,103.0
27252,102.71199999999999
31234,99.38
21629,98.0
38474,97.5
29565,97.4
31638,97.23333333333333
21640,91.83333333333333
27248,90.76666666666667
38120,88.53333333333335
27243,88.5
27232,87.212
49401,85.868
21702,85.43333333333334
49377,85.19999999999999
29386,84.65833333333333
38704,84.1
31303,80.82888888888891
27308,79.69999999999999
21258,79.2
49681,78.2
29348,77.47777777777779
21717,77.03999999999999
29488,75.72
27333,75.3
21769,75.26315789473686
31226,75.23333333333333
26605,75.0
26219,73.35999999999999
49843,72.04972972972973
31558,71.88499999999999
38179,70.83333333333333
27721,70.8
27383,69.71476190476191
26180,68.72
21643,68.525
38465,68.5
26197,67.66000000000001
38165,66.4
38542,66.39999999999999
27239,66.1411111111111
29614,65.28833333333333
21220,65.2
49176,64.34
31608,64.0
31595,63.38666666666666
49847,63.050000000000004
49577,62.59999999999999
29367,62.36666666666667
31789,62.25555555555556
38368,61.96666666666667
31275,61.05
38690,60.38000000000001
27624,60.31666666666666
30539,59.41461538461538
30559,59.025
27259,58.18
37620,57.6
29320,56.75
38442,54.715999999999994
26655,54.58
49429,54.2223076923077
37154,53.36666666666667
49740,53.29600000000001
21435,51.156666666666666
27389,50.69777777777778
31180,50.583333333333336
49696,50.57142857142857
29378,50.55037037037037
49824,49.67200000000003
49777,49.644999999999996
26835,49.28285714285711
29303,48.98923076923078
38324,47.81666666666667
29345,47.1025
27432,46.53999999999999
27211,45.188571428571436
21649,44.22
31020,44.144444444444446
31246,44.06666666666667
21369,43.8
49143,43.725
49191,41.9
27446,41.8525
26125,40.96666666666667
27612,40.76666666666667
21646,40.7
31535,40.666944444444454
37133,40.03333333333333
31868,40.02222222222221
31621,39.96666666666667
37130,39.5
27404,39.438
31860,39.12727272727273
49688,38.083333333333336
26899,38.00000000000001
28857,37.98
37642,37.86666666666667
49134,37.75714285714286
21279,37.66802953333333
49828,37.60857142857144
49179,37.6
27356,37.43818181818181
31311,37.265
31619,37.166666666666664
49661,37.05454545454544
30938,36.89576923076924
29394,35.626666666666665
31840,34.841666666666676
26901,34.612857142857145
49201,34.5
29399,34.08333333333333
49356,34.06428571428571
30900,33.43666666666666
37197,33.2
21271,33.0
37619,32.75
30966,32.2
48455,31.794999999999998
21789,30.649999999999995
31171,30.606666666666666
27616,30.453999999999997
21644,30.1
21255,29.666666666666668
29699,29.363333333333333
37079,29.2
38527,29.199999999999996
31832,29.096666666666664
31737,28.72925925925926
37124,28.728571428571428
30459,28.374999999999996
31613,28.100000000000005
31061,27.900000000000002
37581,27.433333333333334
29683,27.409166666666664
27476,27.399999999999995
49733,26.799999999999997
49811,26.764166666666664
48465,25.83
